"product","encode","mrp","distributor","city","area","quantity",
"... MORE SEA ANIMALS","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"... MORE SEA ANIMALS","","125","PUSHP CREATION","Agra","Agra / Aligarh","0",
"... MORE SEA ANIMALS","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","1",
"... MORE SEA ANIMALS","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","1",
"... MORE SEA ANIMALS","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","1",
"... MORE SEA ANIMALS","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","7",
"... MORE SEA ANIMALS","","125","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"... MORE SEA ANIMALS","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"... MORE SEA ANIMALS","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0",
"... MORE SEA ANIMALS","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","0",
"... MORE SEA ANIMALS","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"... MORE SEA ANIMALS","","125","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"... MORE SEA ANIMALS","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","1",
"... MORE SEA ANIMALS","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"... MORE SEA ANIMALS","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"... MORE SEA ANIMALS","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
"... MORE SEA ANIMALS","","125","Parikh Enterprises","Baroda","Baroda - City","0",
"... MORE SEA ANIMALS","","125","RAJESH TRADERS","Indore","Indore - City","0",
"... MORE SEA ANIMALS","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"... MORE SEA ANIMALS","","125","SHIVAM","Kanpur","Kanpur - City","0",
"... MORE SEA ANIMALS","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","1",
"... MORE SEA ANIMALS","","125","Deshraj Trading","Shilong","Shilong City","2",
"... MORE SEA ANIMALS","","125","V S International","New Mumbai","Vashi","0",
"WITH WINGS ...","","125","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"WITH WINGS ...","","125","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"WITH WINGS ...","","125","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"WITH WINGS ...","","125","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"WITH WINGS ...","","125","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"WITH WINGS ...","","125","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"WITH WINGS ...","","125","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"WITH WINGS ...","","125","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"WITH WINGS ...","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"WITH WINGS ...","","125","PUSHP CREATION","Agra","Agra / Aligarh","0",
"WITH WINGS ...","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","1",
"WITH WINGS ...","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","1",
"WITH WINGS ...","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","1",
"WITH WINGS ...","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","6",
"WITH WINGS ...","","125","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"WITH WINGS ...","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"WITH WINGS ...","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0",
"WITH WINGS ...","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","0",
"WITH WINGS ...","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"WITH WINGS ...","","125","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"WITH WINGS ...","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","1",
"WITH WINGS ...","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"WITH WINGS ...","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"WITH WINGS ...","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
"WITH WINGS ...","","125","Parikh Enterprises","Baroda","Baroda - City","0",
"WITH WINGS ...","","125","RAJESH TRADERS","Indore","Indore - City","0",
"WITH WINGS ...","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"WITH WINGS ...","","125","SHIVAM","Kanpur","Kanpur - City","0",
"WITH WINGS ...","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","2",
"WITH WINGS ...","","125","Deshraj Trading","Shilong","Shilong City","2",
"WITH WINGS ...","","125","V S International","New Mumbai","Vashi","0",
"CREATE A REAL CLOCK","","299","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"CREATE A REAL CLOCK","","299","Sk Enterprises","Noida","Noida - 38A, 18, 27","3",
"CREATE A REAL CLOCK","","299","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"CREATE A REAL CLOCK","","299","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","2",
"CREATE A REAL CLOCK","","299","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","6",
"CREATE A REAL CLOCK","","299","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"CREATE A REAL CLOCK","","299","A.S ENTERPRISES","Faridabad","Faridabad - City","1",
"CREATE A REAL CLOCK","","299","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","3",
"CREATE A REAL CLOCK","","299","SHRI RAM MARKETING","Gandhidham","Gandhidham City","2",
"CREATE A REAL CLOCK","","299","PUSHP CREATION","Agra","Agra / Aligarh","1",
"CREATE A REAL CLOCK","","299","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","1",
"CREATE A REAL CLOCK","","299","KANGAROO FOOD'S","Rourkela","Rourkela - City","0",
"CREATE A REAL CLOCK","","299","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","3",
"CREATE A REAL CLOCK","","299","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","13",
"CREATE A REAL CLOCK","","299","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"CREATE A REAL CLOCK","","299","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","5",
"CREATE A REAL CLOCK","","299","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","4",
"CREATE A REAL CLOCK","","299","MECOTEX CORPORATION","Pune","BANER / PASHAN","41",
"CREATE A REAL CLOCK","","299","SANTA MARIA TRADERS","Goa","Panjim","26",
"CREATE A REAL CLOCK","","299","Balaji Marketing","Ratnagiri","Ratnagiri","1",
"CREATE A REAL CLOCK","","299","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","0",
"CREATE A REAL CLOCK","","299","SWAYAM ENTERPRISES","Mumbai","Andheri West","38",
"CREATE A REAL CLOCK","","299","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","2",
"CREATE A REAL CLOCK","","299","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","3",
"CREATE A REAL CLOCK","","299","Parikh Enterprises","Baroda","Baroda - City","0",
"CREATE A REAL CLOCK","","299","RAJESH TRADERS","Indore","Indore - City","1",
"CREATE A REAL CLOCK","","299","SHIV AGENCIES","Jaipur","Jaipur - 1","4",
"CREATE A REAL CLOCK","","299","SHIVAM","Kanpur","Kanpur - City","0",
"CREATE A REAL CLOCK","","299","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","0",
"CREATE A REAL CLOCK","","299","Deshraj Trading","Shilong","Shilong City","3",
"CREATE A REAL CLOCK","","299","V S International","New Mumbai","Vashi","0",
"PAPER QUILLED - CARDS","","125","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"PAPER QUILLED - CARDS","","125","Sk Enterprises","Noida","Noida - 38A, 18, 27","2",
"PAPER QUILLED - CARDS","","125","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","2",
"PAPER QUILLED - CARDS","","125","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","3",
"PAPER QUILLED - CARDS","","125","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","4",
"PAPER QUILLED - CARDS","","125","THE KALASH ENTERPRISES","New Delhi","East Delhi","5",
"PAPER QUILLED - CARDS","","125","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"PAPER QUILLED - CARDS","","125","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","3",
"PAPER QUILLED - CARDS","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"PAPER QUILLED - CARDS","","125","PUSHP CREATION","Agra","Agra / Aligarh","2",
"PAPER QUILLED - CARDS","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","1",
"PAPER QUILLED - CARDS","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","2",
"PAPER QUILLED - CARDS","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","4",
"PAPER QUILLED - CARDS","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","34",
"PAPER QUILLED - CARDS","","125","LEO AGENCIES","Coimbatore","Coimbatore City","6",
"PAPER QUILLED - CARDS","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","6",
"PAPER QUILLED - CARDS","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","25",
"PAPER QUILLED - CARDS","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","9",
"PAPER QUILLED - CARDS","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"PAPER QUILLED - CARDS","","125","Balaji Marketing","Ratnagiri","Ratnagiri","4",
"PAPER QUILLED - CARDS","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","1",
"PAPER QUILLED - CARDS","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"PAPER QUILLED - CARDS","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","3",
"PAPER QUILLED - CARDS","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","1",
"PAPER QUILLED - CARDS","","125","Parikh Enterprises","Baroda","Baroda - City","1",
"PAPER QUILLED - CARDS","","125","RAJESH TRADERS","Indore","Indore - City","0",
"PAPER QUILLED - CARDS","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","4",
"PAPER QUILLED - CARDS","","125","SHIVAM","Kanpur","Kanpur - City","2",
"PAPER QUILLED - CARDS","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","0",
"PAPER QUILLED - CARDS","","125","Deshraj Trading","Shilong","Shilong City","0",
"PAPER QUILLED - CARDS","","125","V S International","New Mumbai","Vashi","0",
"PAPER QUILLING - WRIST BANDS","","199","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"PAPER QUILLING - WRIST BANDS","","199","Sk Enterprises","Noida","Noida - 38A, 18, 27","2",
"PAPER QUILLING - WRIST BANDS","","199","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","1",
"PAPER QUILLING - WRIST BANDS","","199","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","1",
"PAPER QUILLING - WRIST BANDS","","199","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"PAPER QUILLING - WRIST BANDS","","199","THE KALASH ENTERPRISES","New Delhi","East Delhi","5",
"PAPER QUILLING - WRIST BANDS","","199","A.S ENTERPRISES","Faridabad","Faridabad - City","1",
"PAPER QUILLING - WRIST BANDS","","199","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","4",
"PAPER QUILLING - WRIST BANDS","","199","SHRI RAM MARKETING","Gandhidham","Gandhidham City","2",
"PAPER QUILLING - WRIST BANDS","","199","PUSHP CREATION","Agra","Agra / Aligarh","5",
"PAPER QUILLING - WRIST BANDS","","199","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","2",
"PAPER QUILLING - WRIST BANDS","","199","KANGAROO FOOD'S","Rourkela","Rourkela - City","7",
"PAPER QUILLING - WRIST BANDS","","199","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","2",
"PAPER QUILLING - WRIST BANDS","","199","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","23",
"PAPER QUILLING - WRIST BANDS","","199","LEO AGENCIES","Coimbatore","Coimbatore City","7",
"PAPER QUILLING - WRIST BANDS","","199","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","8",
"PAPER QUILLING - WRIST BANDS","","199","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","19",
"PAPER QUILLING - WRIST BANDS","","199","MECOTEX CORPORATION","Pune","BANER / PASHAN","12",
"PAPER QUILLING - WRIST BANDS","","199","SANTA MARIA TRADERS","Goa","Panjim","2",
"PAPER QUILLING - WRIST BANDS","","199","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"PAPER QUILLING - WRIST BANDS","","199","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","0",
"PAPER QUILLING - WRIST BANDS","","199","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"PAPER QUILLING - WRIST BANDS","","199","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","2",
"PAPER QUILLING - WRIST BANDS","","199","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","9",
"PAPER QUILLING - WRIST BANDS","","199","Parikh Enterprises","Baroda","Baroda - City","0",
"PAPER QUILLING - WRIST BANDS","","199","RAJESH TRADERS","Indore","Indore - City","0",
"PAPER QUILLING - WRIST BANDS","","199","SHIV AGENCIES","Jaipur","Jaipur - 1","4",
"PAPER QUILLING - WRIST BANDS","","199","SHIVAM","Kanpur","Kanpur - City","3",
"PAPER QUILLING - WRIST BANDS","","199","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","0",
"PAPER QUILLING - WRIST BANDS","","199","Deshraj Trading","Shilong","Shilong City","1",
"PAPER QUILLING - WRIST BANDS","","199","V S International","New Mumbai","Vashi","0",
"MAKE CARS AND DISPLAY","","125","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"MAKE CARS AND DISPLAY","","125","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"MAKE CARS AND DISPLAY","","125","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"MAKE CARS AND DISPLAY","","125","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","2",
"MAKE CARS AND DISPLAY","","125","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"MAKE CARS AND DISPLAY","","125","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"MAKE CARS AND DISPLAY","","125","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"MAKE CARS AND DISPLAY","","125","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"MAKE CARS AND DISPLAY","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","1",
"MAKE CARS AND DISPLAY","","125","PUSHP CREATION","Agra","Agra / Aligarh","1",
"MAKE CARS AND DISPLAY","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","0",
"MAKE CARS AND DISPLAY","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","0",
"MAKE CARS AND DISPLAY","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","1",
"MAKE CARS AND DISPLAY","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","7",
"MAKE CARS AND DISPLAY","","125","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"MAKE CARS AND DISPLAY","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","10",
"MAKE CARS AND DISPLAY","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","5",
"MAKE CARS AND DISPLAY","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","5",
"MAKE CARS AND DISPLAY","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"MAKE CARS AND DISPLAY","","125","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"MAKE CARS AND DISPLAY","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","0",
"MAKE CARS AND DISPLAY","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"MAKE CARS AND DISPLAY","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"MAKE CARS AND DISPLAY","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","1",
"MAKE CARS AND DISPLAY","","125","Parikh Enterprises","Baroda","Baroda - City","0",
"MAKE CARS AND DISPLAY","","125","RAJESH TRADERS","Indore","Indore - City","0",
"MAKE CARS AND DISPLAY","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","4",
"MAKE CARS AND DISPLAY","","125","SHIVAM","Kanpur","Kanpur - City","0",
"MAKE CARS AND DISPLAY","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","1",
"MAKE CARS AND DISPLAY","","125","Deshraj Trading","Shilong","Shilong City","0",
"MAKE CARS AND DISPLAY","","125","V S International","New Mumbai","Vashi","0",
"M & P - UNDER WATER","","185","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"M & P - UNDER WATER","","185","Sk Enterprises","Noida","Noida - 38A, 18, 27","2",
"M & P - UNDER WATER","","185","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"M & P - UNDER WATER","","185","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","8",
"M & P - UNDER WATER","","185","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","7",
"M & P - UNDER WATER","","185","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"M & P - UNDER WATER","","185","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"M & P - UNDER WATER","","185","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"M & P - UNDER WATER","","185","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"M & P - UNDER WATER","","185","PUSHP CREATION","Agra","Agra / Aligarh","1",
"M & P - UNDER WATER","","185","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","0",
"M & P - UNDER WATER","","185","KANGAROO FOOD'S","Rourkela","Rourkela - City","0",
"M & P - UNDER WATER","","185","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","3",
"M & P - UNDER WATER","","185","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","4",
"M & P - UNDER WATER","","185","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"M & P - UNDER WATER","","185","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","10",
"M & P - UNDER WATER","","185","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","2",
"M & P - UNDER WATER","","185","MECOTEX CORPORATION","Pune","BANER / PASHAN","6",
"M & P - UNDER WATER","","185","SANTA MARIA TRADERS","Goa","Panjim","1",
"M & P - UNDER WATER","","185","Balaji Marketing","Ratnagiri","Ratnagiri","4",
"M & P - UNDER WATER","","185","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","2",
"M & P - UNDER WATER","","185","SWAYAM ENTERPRISES","Mumbai","Andheri West","9",
"M & P - UNDER WATER","","185","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","2",
"M & P - UNDER WATER","","185","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","6",
"M & P - UNDER WATER","","185","Parikh Enterprises","Baroda","Baroda - City","0",
"M & P - UNDER WATER","","185","RAJESH TRADERS","Indore","Indore - City","1",
"M & P - UNDER WATER","","185","SHIV AGENCIES","Jaipur","Jaipur - 1","4",
"M & P - UNDER WATER","","185","SHIVAM","Kanpur","Kanpur - City","0",
"M & P - UNDER WATER","","185","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","2",
"M & P - UNDER WATER","","185","Deshraj Trading","Shilong","Shilong City","0",
"M & P - UNDER WATER","","185","V S International","New Mumbai","Vashi","0",
"MAKE A CANDLE STAND","","185","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"MAKE A CANDLE STAND","","185","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"MAKE A CANDLE STAND","","185","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"MAKE A CANDLE STAND","","185","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","2",
"MAKE A CANDLE STAND","","185","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","5",
"MAKE A CANDLE STAND","","185","THE KALASH ENTERPRISES","New Delhi","East Delhi","1",
"MAKE A CANDLE STAND","","185","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"MAKE A CANDLE STAND","","185","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","2",
"MAKE A CANDLE STAND","","185","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"MAKE A CANDLE STAND","","185","PUSHP CREATION","Agra","Agra / Aligarh","2",
"MAKE A CANDLE STAND","","185","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","0",
"MAKE A CANDLE STAND","","185","KANGAROO FOOD'S","Rourkela","Rourkela - City","4",
"MAKE A CANDLE STAND","","185","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","16",
"MAKE A CANDLE STAND","","185","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","11",
"MAKE A CANDLE STAND","","185","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"MAKE A CANDLE STAND","","185","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","8",
"MAKE A CANDLE STAND","","185","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","2",
